time,price,size,brs,title,link,loc
2015-09-25 15:53:00,4195.0,1096.0,2.0,RENOVATED TOWNHOUSE SAVE 322 PER MO SERENITY AT LARKSPUR.,/nby/apa/5239108976.html,nby
2015-09-25 15:52:00,2590.0,,1.0,Live near it all Conveniently located in the heart of San Rafael,/nby/apa/5239113498.html,nby
2015-09-25 15:51:00,1950.0,1200.0,2.0,AVAILABLE IMMEDIATELY SPACIOUS 2 BEDROOM TOWNHOUSE pe,/nby/apa/5239123655.html,nby
2015-09-25 15:51:00,3510.0,950.0,2.0,RENOVATED 2BR FLAT SAVE 270 PER MONTH SERENITY AT LARKSPUR,/nby/apa/5239105708.html,nby
2015-09-25 15:51:00,2495.0,1150.0,2.0,HUGE PRIVATE DECK2 BED/2BATH FLAT pow,/nby/apa/5239122794.html,nby
2015-09-25 15:49:00,3745.0,1096.0,2.0,1 MONTH FREE ON THIS BEAUTIFUL TOWNHOUSE SERENITY AT LARKSPUR.,/nby/apa/5239107038.html,nby
2015-09-25 15:48:00,3475.0,950.0,2.0,RENTAL FAIR 1 MONTH FREE YOUR CHOICE OF UNIT SERENITY AT LARKSPUR,/nby/apa/5239103321.html,nby
2015-09-25 15:48:00,1830.0,820.0,1.0,Open and Inviting 1 Bedroom 1 Bath with Fireplace,/nby/apa/5239118896.html,nby
2015-09-25 15:46:00,1300.0,950.0,1.0,1 Bedroom Apartment Healdsburg Healdsburg,/nby/apa/5239116788.html,nby
2015-09-25 15:37:00,2700.0,,4.0,1418 Debra Drive Nice 4Bd/2Ba Single Family House in East Petaluma,/nby/apa/5239104584.html,nby
2015-09-25 15:37:00,2149.0,1247.0,2.0,Fall is Bringing in the Falling Prices Get Your New Home Today,/nby/apa/5239104072.html,nby
2015-09-25 15:28:00,3200.0,,4.0,Beautiful Home in M Section w/Spacious Floor Plan,/nby/apa/5239091965.html,nby
2015-09-25 15:28:00,1888.0,885.0,2.0,Did I mention we are very Pet friendly Woof,/nby/apa/5239091710.html,nby
2015-09-25 15:27:00,1795.0,,1.0, Great Location with Tam Views ,/nby/apa/5228445478.html,nby
2015-09-25 15:26:00,6999.0,,3.0, Gorgeous Private Bay View Home ,/nby/apa/5228446740.html,nby
2015-09-25 15:21:00,2950.0,,3.0, Private  Sunny Upper Unit Duplex in Cascades ,/nby/apa/5239081407.html,nby
2015-09-25 15:14:00,995.0,,2.0,Recently Remodeled 2 Bedroom Cottage,/nby/apa/5239071442.html,nby
2015-09-25 15:11:00,1385.0,,1.0,Charming Furnished Studio/Fantastic Views/Gated 7 acre Magical Garden,/nby/apa/5239067238.html,nby
2015-09-25 15:07:00,2300.0,,3.0,Home for Rent,/nby/apa/5217525226.html,nby
2015-09-25 15:06:00,19002400.0,,2.0,You cant get more Downtown Hbg then this,/nby/apa/5217724040.html,nby
2015-09-25 15:06:00,2033.0,,1.0,BEAUTIFULLY APPOINTED 1X1 WITH GRANITE KITCHEN  BATH,/nby/apa/5239059961.html,nby
2015-09-25 15:05:00,1800.0,,2.0,Upper level apartment downtown,/nby/apa/5235474555.html,nby
2015-09-25 15:04:00,2950.0,,2.0,Views Sun PrivacySan Rafael Hill,/nby/apa/5233098759.html,nby
2015-09-25 15:03:00,1825.0,,1.0,Great LOCATIONsunny walk to downtown,/nby/apa/5225368306.html,nby
2015-09-25 14:59:00,6500.0,,2.0,NEW LISTING 2bd/2.5ba BiLevel Townhome in Mill Valley,/nby/apa/5221727555.html,nby
2015-09-25 14:59:00,8950.0,,5.0,Tiburon Home w/ Views Yard and Flexible Lease,/nby/apa/5221785361.html,nby
2015-09-25 14:59:00,4400.0,,3.0,Charming Home Sweet Location One Block from Caledonia,/nby/apa/5221999882.html,nby
2015-09-25 14:59:00,3950.0,,3.0,NEW LISTING Baypoint Home with Views FOUNDATION,/nby/apa/5223297436.html,nby
2015-09-25 14:59:00,11000.0,2900.0,5.0,Spanish Charmer Walk to Downtown Mill Valley,/nby/apa/5223331674.html,nby
2015-09-25 14:57:00,2100.0,,2.0,Two Story Two Bedroom Napa Condominium,/nby/apa/5199806508.html,nby
2015-09-25 14:53:00,5750.0,1512.0,3.0,1ST MONTH FREE RENT Unfurnished Modern Townhouse w/Private Backyard,/nby/apa/5239040380.html,nby
2015-09-25 14:51:00,2350.0,,3.0,3 Bedroom Napa Home In Alta Heights,/nby/apa/5203060928.html,nby
2015-09-25 14:51:00,3800.0,,4.0,Spacious Napa Four Bedroom Two Story House in Browns Valley,/nby/apa/5213791916.html,nby
2015-09-25 14:50:00,2600.0,,2.0,Beautifully Landscaped in a Coveted Napa Neighborhood,/nby/apa/5203236975.html,nby
2015-09-25 14:50:00,1550.0,,1.0,319 5th St Super Cute Studio Close to Downtown Petaluma,/nby/apa/5239025509.html,nby
2015-09-25 14:50:00,885.0,350.0,1.0,Spacious 26ft trailer /14ft popout/Secluded/Lovely gardens 7 acres,/nby/apa/5239035854.html,nby
2015-09-25 14:50:00,2950.0,1950.0,3.0,Vineyard Property in Napa,/nby/apa/5217267753.html,nby
2015-09-25 14:49:00,1725.0,,1.0,WASHER/DRYER INUNIT RINCON VALLEY NEIGHBORHOOD,/nby/apa/5239035046.html,nby
2015-09-25 14:48:00,2279.0,,2.0, BEAUTIFULLY UPGRADED  PRIME RINCON VALLEY LOCATION  W/D INCLUDED ,/nby/apa/5229999042.html,nby
2015-09-25 14:47:00,1070.0,,1.0,205 Shaver St  1 BR/ 1 BA APT  UPGRADED W/ LARGE YARD,/nby/apa/5239014401.html,nby
2015-09-25 14:47:00,2300.0,1272.0,2.0,Peaceful 2 Bedroom Napa Alta Heights Condo,/nby/apa/5210571495.html,nby
2015-09-25 14:46:00,1725.0,,2.0,Beautiful 2BDR 1.5BA Townhome in Napa,/nby/apa/5215686660.html,nby
2015-09-25 14:46:00,19500.0,4323.0,4.0,4 Bedrooms Plus Bonus Room 3 Full  2.5 Bath Southern Mansion in Napa,/nby/apa/5210573175.html,nby
2015-09-25 14:45:00,1800.0,,2.0,Fully Renovated Napa Two Bedroom Two Bathroom Downstairs Apartment,/nby/apa/5235473364.html,nby
2015-09-25 14:45:00,2195.0,,2.0,IN PURSUIT OF LEISURE...LOOK NO FURTHER,/nby/apa/5235690386.html,nby
2015-09-25 14:45:00,2300.0,1175.0,3.0,3 Bedrooms 2 Bathrooms Napa Home On Baywood,/nby/apa/5210454883.html,nby
2015-09-25 14:43:00,1550.0,,2.0,Fully Renovated Napa Two Bedroom Upstairs Apartment,/nby/apa/5232073343.html,nby
2015-09-25 14:42:00,1871.0,980.0,1.0,TwoBedroom OneAndAQuarterBathroom Home Next to Napa River Trail,/nby/apa/5239023718.html,nby
2015-09-25 14:38:00,4250.0,2175.0,4.0,CONTEMPORARY Large BRIGHT AND SUNNY 4BD 2.5 BA HOME JUST REPAINTED,/nby/apa/5225897381.html,nby
2015-09-25 14:37:00,3600.0,708.0,1.0,Free Month on a New Remodel BEAUTIFUL 1 BEDROOM APARTMENT Move today,/nby/apa/5238980461.html,nby
2015-09-25 14:34:00,19750.0,4000.0,4.0,Stunning View Grand Craftsman Property,/nby/apa/5213318148.html,nby
2015-09-25 14:32:00,1783.0,,1.0,OVER 692 SQ. FT. 1X1 UNIT WITH GRANITE  WOOD FLOORING,/nby/apa/5239008697.html,nby
2015-09-25 14:28:00,9775.0,4000.0,3.0,AZARI PM  Gorgeous Gated Tuscany Villa on Hilltop with views for mile,/nby/apa/5195162221.html,nby
2015-09-25 14:28:00,1000.0,600.0,1.0,Conveniently located one bedroom in downtown Santa Rosa,/nby/apa/5238979463.html,nby
2015-09-25 14:26:00,9562.0,2477.0,4.0,New 4 Bedroom Penthouse with dynamic water views,/nby/apa/5238987718.html,nby
2015-09-25 14:24:00,1805.0,926.0,2.0,Two Bedroom Sparking Pools Close to 101,/nby/apa/5238995271.html,nby
2015-09-25 14:23:00,1800.0,1800.0,3.0,Lakefront Home in Buckingham,/nby/apa/5238994788.html,nby
2015-09-25 14:19:00,2199.0,1250.0,2.0,Call Fountaingrove Your New Home Today Call Now,/nby/apa/5238988350.html,nby
2015-09-25 14:16:00,1950.0,,2.0,1118 Pear Tree Ln. Gorgeous 2br townehome near Trancas  Beard,/nby/apa/5235456189.html,nby
2015-09-25 14:14:00,3000.0,,4.0,AZARIPM Tomales country property. Beautiful front porch with Southern,/nby/apa/5234444756.html,nby
2015-09-25 14:14:00,7950.0,3028.0,4.0,AZARI PM Stunning home nestled in the San Rafael hills.,/nby/apa/5195387481.html,nby
2015-09-25 14:13:00,5038.0,1533.0,3.0,Only Top Floor New 3x2 Luxury Apartments left,/nby/apa/5238979265.html,nby
2015-09-25 14:11:00,6500.0,2000.0,3.0,AZARIPM Furnished Mill Valley Home,/nby/apa/5223154751.html,nby
2015-09-25 14:10:00,1950.0,,2.0,Stylish Monticito Ave. 2 Bedrrom Home,/nby/apa/5238972788.html,nby
2015-09-25 14:09:00,3300.0,1300.0,3.0,Novato  Wonderful Loma Verde Neighborhood Home For Rent,/nby/apa/5238971591.html,nby
2015-09-25 14:08:00,2700.0,1350.0,3.0,Beautiful Napa home for rent,/nby/apa/5238971050.html,nby
2015-09-25 14:08:00,6250.0,1240.0,3.0,AZARI PMInverness retreat Very Private and Charming,/nby/apa/5200080012.html,nby
2015-09-25 14:07:00,4508.0,1367.0,2.0,Last Luxury 2x2 thats available today,/nby/apa/5238968078.html,nby
2015-09-25 14:06:00,1750.0,1162.0,2.0,Conveniently located nicely appointed townhouse in north Rohnert Par,/nby/apa/5238951254.html,nby
2015-09-25 14:02:00,5250.0,2500.0,4.0,AZARI PMInverness retreat Very Private and Charming,/nby/apa/5200084343.html,nby
2015-09-25 14:01:00,6250.0,1240.0,3.0,AZARI PMInverness retreat Very Private and Charming,/nby/apa/5200078006.html,nby
2015-09-25 13:57:00,2195.0,,2.0,SINGLELEVEL IN RINCON VALLEY w/ HUGE YARD  LARGE PET FRIENDLY ,/nby/apa/5238952142.html,nby
2015-09-25 13:55:00,2500.0,1524.0,4.0,AZARIPM Berryessa Estates remodeled home with large yard,/nby/apa/5223104093.html,nby
2015-09-25 13:53:00,4250.0,750.0,1.0,AZARIPM Furnished or Unfurnished Mill Valley Home,/nby/apa/5223429528.html,nby
2015-09-25 13:51:00,2045.0,911.0,2.0,Beautiful Spacious Two Bedroom with Great View,/nby/apa/5238942350.html,nby
2015-09-25 13:51:00,1939.0,,2.0,PARADISE FOUND STUNNING VIEWS  WASHER/DRYER INCLUDED,/nby/apa/5232416183.html,nby
2015-09-25 13:50:00,1725.0,,1.0,UNWIND  RELAX IN BEAUTIFUL NORTH EAST W/D INCLUDED,/nby/apa/5203326083.html,nby
2015-09-25 13:50:00,2800.0,1164.0,3.0,Beautifully Remodeled,/nby/apa/5238940261.html,nby
2015-09-25 13:49:00,1300.0,,1.0,Remodeled Unit Near Downtown Healdsburg,/nby/apa/5238938740.html,nby
2015-09-25 13:49:00,2400.0,,3.0,Home Across From Willard Libby Park,/nby/apa/5212356508.html,nby
2015-09-25 13:48:00,2300.0,,3.0,Custom Single Level Home w/Drought Resistant Landscaping  Gardner,/nby/apa/5203452117.html,nby
2015-09-25 13:48:00,2475.0,,1.0,SF  YOUR FINGERTIPS... BEAUTIFUL CASA ROJA,/nby/apa/5238938199.html,nby
2015-09-25 13:48:00,1800.0,,2.0,Beautifully Updated Condo in Gated Community,/nby/apa/5228075604.html,nby
2015-09-25 13:45:00,1650.0,914.0,2.0,REMODELED Condo for Rent,/nby/apa/5238933387.html,nby
2015-09-25 13:43:00,2016.0,1028.0,2.0,A good question.....even coming from a talking Orange,/nby/apa/5238929881.html,nby
2015-09-25 13:39:00,1678.0,685.0,1.0,Just Became Available Downstairs One Bedroom Apartment Home,/nby/apa/5238922508.html,nby
2015-09-25 13:36:00,2627.0,1271.0,3.0,A Retreat You Can Call Home Great Community Great Location,/nby/apa/5238885163.html,nby
2015-09-25 13:31:00,2888.0,,2.0,ALLURING 2X1.5 BATH MINUTES FROM SF,/nby/apa/5238909062.html,nby
2015-09-25 13:29:00,3500.0,750.0,2.0,FURNISHED RENTAL FOR VALLEY FIRE GUESTS WILL WORK W/INSURANCE CO.,/nby/apa/5228069513.html,nby
2015-09-25 13:29:00,1609.0,,1.0,BEAUTIFUL LIVING IN THE HEART OF SONOMAS WINE COUNTRY,/nby/apa/5238906018.html,nby
2015-09-25 13:25:00,1100.0,1300.0,3.0,LOVELY 3 BD/2BATH IN LUCERNE CLOSE TO NEW MARYMOUNT COLLEGE,/nby/apa/5233071480.html,nby
2015-09-25 13:24:00,1100.0,1300.0,3.0,BEAUTIFUL LAKEVIEW 3BED/21/2 BATH TOWNHOUSE,/nby/apa/5223844307.html,nby
2015-09-25 13:23:00,2000.0,1700.0,3.0,Berryessa 3Bed 2Bath,/nby/apa/5207541792.html,nby
2015-09-25 13:22:00,4850.0,2857.0,5.0,Spacious newer home nice views convenient location,/nby/apa/5238893794.html,nby
2015-09-25 13:21:00,3000.0,1484.0,3.0,Furnished Home  Walk to Healdsburg Plaza,/nby/apa/5238891847.html,nby
2015-09-25 13:19:00,950.0,,1.0,hidden valley lake guest studio for rent,/nby/apa/5220668989.html,nby
2015-09-25 13:13:00,1500.0,,1.0,1 Bedroom House  Bonus Loft,/nby/apa/5238878506.html,nby
2015-09-25 13:12:00,4000.0,1569.0,2.0,Remember Club Med Vacation every day,/nby/apa/5238877223.html,nby
2015-09-25 13:10:00,6900.0,2500.0,3.0,Beautifully remodeled with privacy and views,/nby/apa/5238873105.html,nby
2015-09-25 13:05:00,4800.0,1500.0,2.0,Tiburon 2BR Condo w/ Views Pool Tennis More,/nby/apa/5238853201.html,nby
2015-09-25 13:05:00,2250.0,,3.0,Fabulous Remodeled 3 bedroom 2 bath home in a Great Neighborhood,/nby/apa/5238849051.html,nby
2015-09-25 12:58:00,2200.0,,2.0,VINTAGE SANTA ROSA HOME,/nby/apa/5235277118.html,nby
2015-09-25 12:55:00,3700.0,1200.0,3.0,3 /2 Sunny home fenced yard.,/nby/apa/5234030320.html,nby
2015-09-25 12:54:00,3353.0,1140.0,2.0,Near Safeway Move Theatres and Great Restaurants,/nby/apa/5238830514.html,nby
2015-09-25 12:49:00,4520.0,1549.0,2.0,Luxury Apartment Lots of Natural Light Beautiful View  Big Terrace,/nby/apa/5238836642.html,nby
2015-09-25 12:48:00,2201.0,1212.0,2.0,Come Visit our beautiful 2 Bedroom / 2 Bath Model,/nby/apa/5238825019.html,nby
2015-09-25 12:45:00,3950.0,1800.0,4.0,4 br/1.5bath near Drake/Brookside schools,/nby/apa/5232072920.html,nby
2015-09-25 12:44:00,2595.0,1288.0,3.0,Remodeled 3 bed 2 full bath 2story Townhouse in ParkHaven,/nby/apa/5238827491.html,nby
2015-09-25 12:36:00,4900.0,1600.0,3.0,Finally Available to Show  Beautifully Updated  Chapman Park ,/nby/apa/5218747139.html,nby
2015-09-25 12:31:00,2825.0,1159.0,2.0,That Perfect Two Bedroom Youve Been Searching For At The Artisan,/nby/apa/5238805843.html,nby
2015-09-25 12:31:00,2149.0,1245.0,2.0,CREEPY Deal For Your New Home First Week Free Call Today,/nby/apa/5238804794.html,nby
2015-09-25 12:27:00,1900.0,,2.0,104 Acorn Drive,/nby/apa/5238798963.html,nby
2015-09-25 12:19:00,3497.0,1710.0,2.0,In The Heart Of Novato Look  Lease Special,/nby/apa/5238785175.html,nby
2015-09-25 12:18:00,2180.0,970.0,2.0,2x2  Prime Location...Walking Distance to Shops and Restaurants,/nby/apa/5238781880.html,nby
2015-09-25 12:14:00,7500.0,1500.0,3.0,TIBURON WATERFRONT CONDO WITH EXTRAORDINARY GOLDEN GATE VIEWS,/nby/apa/5205467652.html,nby
2015-09-25 12:13:00,14500.0,5500.0,5.0,ENCHANTING MILL VALLEY HOME PLUS SEP. COTTAGE NEAR DOWNTOWN VIEWS,/nby/apa/5198675419.html,nby
2015-09-25 12:13:00,925.0,325.0,1.0,Sunny West Petaluma Cottage,/nby/apa/5238773799.html,nby
2015-09-25 12:05:00,1895.0,960.0,2.0,BEAUTIFULLY REMODELED HIDDEN 2 BDRM GEM IN PETALUMA 300 OFF 1ST MO,/nby/apa/5221936374.html,nby
2015-09-25 12:04:00,3300.0,,2.0,CONDO WITH STUNNING VISTAS,/nby/apa/5238757737.html,nby
2015-09-25 12:03:00,1804.0,825.0,1.0,Dont Miss out Gorgeous One Bedroom Available Late October.,/nby/apa/5235599769.html,nby
2015-09-25 11:54:00,3800.0,1248.0,3.0,THREE BEDROOM HOME IN THE FLATS OF EAST CORTE MADERA T.P.M.,/nby/apa/5214192789.html,nby
2015-09-25 11:54:00,1725.0,400.0,1.0,Calistoga Cottage,/nby/apa/5235613999.html,nby
2015-09-25 11:52:00,3200.0,,1.0,Charming Sausalito 1 Bed / 1 Bath.,/nby/apa/5238679140.html,nby
2015-09-25 11:52:00,4700.0,1020.0,2.0,Waterfront Location Brand New 2 Bedroom w/ New Modern Interior,/nby/apa/5238711697.html,nby
2015-09-25 11:51:00,4600.0,1140.0,1.0,Top Floor w/ Vaulted Ceilings  Modern 1 Bedroom plus LOFT Views,/nby/apa/5238701707.html,nby
2015-09-25 11:50:00,1245.0,,1.0,3 MINUTE WALK TO DOWTOWN SANTA ROSA 1 bedroom apartment,/nby/apa/5238714836.html,nby
2015-09-25 11:50:00,3250.0,1480.0,2.0,Stunning WATERFRONT CONDO views of creek  MtTam Easy commute,/nby/apa/5238731926.html,nby
2015-09-25 11:48:00,1895.0,960.0,2.0,Movein Special 300 Off On First Months Rent,/nby/apa/5232174765.html,nby
2015-09-25 11:44:00,2900.0,1400.0,2.0,Russian River Area Sunny Home among Vineyards,/nby/apa/5227615410.html,nby
2015-09-25 11:42:00,1750.0,1756.0,3.0,beautiful home on gilberry way,/nby/apa/5238520649.html,nby
2015-09-25 11:42:00,1300.0,,1.0,1 BR Near Downtown  RR Sq  Nearly New Everything,/nby/apa/5218887151.html,nby
2015-09-25 11:32:00,1699.0,900.0,2.0,Free WiFi Garden Apt Granite Hardwood Floors Walk 2 Safeway School 3,/nby/apa/5238700874.html,nby
2015-09-25 11:31:00,1399.0,600.0,1.0,Free WiFi Granite Countertops Hardwood Walk 2 Safeway School m,/nby/apa/5238698234.html,nby
2015-09-25 11:28:00,1495.0,,1.0,Bay Side Trail Mt.Tam View Hardwood floors Dishwasher Off St pkg.,/nby/apa/5238692684.html,nby
2015-09-25 11:27:00,2299.0,1190.0,2.0,Amazing Area Great Views and the Best Condos in Santa Rosa,/nby/apa/5238674080.html,nby
2015-09-25 11:26:00,2149.0,1450.0,2.0,Let Fountaingrove be Your New Home,/nby/apa/5238668025.html,nby
2015-09-25 11:24:00,2149.0,1198.0,2.0,Walking Trails Close to Golf and Close to 101 The Best Condos Around,/nby/apa/5238667067.html,nby
2015-09-25 11:22:00,1749.0,,1.0,BLENDING RELAXATION AND SOPHISTICATION TO CREATE YOUR IDEAL PLACE,/nby/apa/5238682303.html,nby
2015-09-25 11:20:00,6000.0,3500.0,3.0,Fairfax house 3 bedroom,/nby/apa/5238677896.html,nby
2015-09-25 11:18:00,4070.0,1502.0,2.0,Beautiful Spacious 2 Bedroom in the Lovely San Rafael Hills,/nby/apa/5238658129.html,nby
2015-09-25 11:16:00,1875.0,1200.0,2.0,West Petaluma Country 2Bdrm 1Bath,/nby/apa/5238671305.html,nby
2015-09-25 11:16:00,2052.0,1004.0,1.0,Sunset/Pool views Big bathroom with soaking tub Full size w/d,/nby/apa/5238561419.html,nby
2015-09-25 11:13:00,2149.0,1242.0,2.0,Creepy New Deals This Halloween First Week Rent Free Call Now,/nby/apa/5238666294.html,nby
2015-09-25 11:10:00,2600.0,815.0,1.0,Last Day To View This Floor Plan It ,/nby/apa/5238641610.html,nby
2015-09-25 11:10:00,1650.0,875.0,2.0,SPRUCE STREET APARTMENTS,/nby/apa/5222913819.html,nby
2015-09-25 11:07:00,2475.0,,1.0,HIDDEN GEM IN MILL VALLEY ,/nby/apa/5238654654.html,nby
2015-09-25 11:05:00,3251.0,888.0,2.0,What a Wonderful Place to Live Your Next Apartment Home in Sausalito,/nby/apa/5238650179.html,nby
2015-09-25 11:04:00,3400.0,2400.0,3.0,House for rent,/nby/apa/5238633249.html,nby
2015-09-25 11:02:00,2250.0,,1.0,RESORT LIVING AT MARIN GARDENS,/nby/apa/5238645087.html,nby
2015-09-25 10:59:00,2450.0,950.0,2.0,BAYO VISTA APTSLower Level2x1RemodeledMOVEIN SPECIAL,/nby/apa/5238638793.html,nby
2015-09-25 10:58:00,1700.0,1100.0,2.0,2BR/1BA House for Rent Near Downtown Petaluma,/nby/apa/5234863364.html,nby
2015-09-25 10:57:00,1935.0,768.0,1.0,Take Advantage of Our Great Promotion,/nby/apa/5238635598.html,nby
2015-09-25 10:55:00,2450.0,975.0,2.0,BAYO VISTA APTSGreat Views2x1.5MOVEIN SPECIAL,/nby/apa/5238630956.html,nby
2015-09-25 10:54:00,9500.0,3535.0,4.0,Large 4BR Ross Home for Lease with Pool and Views,/nby/apa/5216884983.html,nby
2015-09-25 10:54:00,2145.0,932.0,2.0,A Retreat You Can Call Home Great Community Great Location,/nby/apa/5238597726.html,nby
2015-09-25 10:52:00,1659.0,621.0,1.0,Pets Welcome in This 1BR/1BA Apartment with a Private Patio,/nby/apa/5238609790.html,nby
2015-09-25 10:52:00,2150.0,1240.0,2.0,Great Sonoma House  Large Fenced Backyard,/nby/apa/5227697988.html,nby
2015-09-25 10:48:00,1914.0,950.0,2.0,Charming Apartment Community in Santa Rosa,/nby/apa/5238552401.html,nby
2015-09-25 10:46:00,1150.0,,1.0,Newly Remodeled One Bedroom Manufactured Home,/nby/apa/5238605975.html,nby
2015-09-25 10:46:00,3150.0,900.0,2.0,Get One Month Free  Live in Beautiful Marin Apply for FREE Today,/nby/apa/5238558046.html,nby
2015-09-25 10:45:00,3200.0,900.0,2.0,2 weeks FREE Destination Larkspur Come Live in Marin,/nby/apa/5238554958.html,nby
2015-09-25 10:41:00,3625.0,708.0,1.0,The Look is OVER call for a Tour SIGN TODAY GET FREE APPLE TV,/nby/apa/5238551177.html,nby
2015-09-25 10:38:00,2625.0,,2.0,TOWNHOME REMODELED HDWD. FLRS. DECK POOL GERSTLE PK,/nby/apa/5238599677.html,nby
2015-09-25 10:36:00,2795.0,870.0,2.0,Spyglass condo for rent open Saturday 13pm,/nby/apa/5238595292.html,nby
2015-09-25 10:35:00,1250.0,,1.0,Sweet one bedroom apartment,/nby/apa/5238594858.html,nby
2015-09-25 10:35:00,1200.0,,1.0,Fantastic 1 Bedroom Apartment In the Redwoods russian river,/nby/apa/5238561446.html,nby
2015-09-25 10:33:00,1805.0,850.0,2.0,2 BEDROOMS leasing FAST at Vineyard Gardens,/nby/apa/5238591078.html,nby
2015-09-25 10:33:00,2300.0,,2.0,Move In Ready Quiet  Quaint 2 Bedroom Home in Gerslte Park.,/nby/apa/5238590503.html,nby
2015-09-25 10:31:00,3150.0,900.0,2.0,FINALLY Love Where You Live in Beautiful Marin Apply for FREE Today,/nby/apa/5238536022.html,nby
2015-09-25 10:29:00,1400.0,,2.0,Upgraded 2 Bedroom Apartment,/nby/apa/5238561934.html,nby
2015-09-25 10:29:00,2339.0,650.0,1.0,Great Location in downtown San Rafael,/nby/apa/5238582137.html,nby
2015-09-25 10:27:00,1669.0,,1.0,GREAT LOCATION WITH EASY ACCESS TO HIGHWAYS 101 12,/nby/apa/5238578256.html,nby
2015-09-25 10:26:00,2199.0,1240.0,2.0,Where All The Quiet Happens in Fountaingrove Call Now,/nby/apa/5238576070.html,nby
2015-09-25 10:21:00,1975.0,,2.0,Adorable 2 bdrm Cottage off Plaza,/nby/apa/5238555058.html,nby
2015-09-25 10:21:00,3150.0,900.0,2.0,Get One Month Free  Live in Beautiful Marin Apply for FREE Today,/nby/apa/5238529352.html,nby
2015-09-25 10:20:00,3105.0,1546.0,2.0,Why not live in Napa Stunning Town homes Towpath Village,/nby/apa/5238542642.html,nby
2015-09-25 10:19:00,1300.0,560.0,1.0,1 Bedroom/ 1 Bath Granny Unit Brand New Construction,/nby/apa/5232652948.html,nby
2015-09-25 10:18:00,1800.0,1400.0,3.0,Charming home located on channel in Lakeport,/nby/apa/5227752113.html,nby
2015-09-25 10:18:00,2795.0,,2.0,Renovated 2 Bed Townhouse 1 Month Rent Free,/nby/apa/5238537011.html,nby
2015-09-25 10:18:00,1939.0,,2.0,EXCEPTIONAL LOCATION POOL VIEWS WASHER/DRYER INCLUDED,/nby/apa/5238542645.html,nby
2015-09-25 10:17:00,2100.0,,3.0,Fantastic Home In the Redwoods,/nby/apa/5238560890.html,nby
2015-09-25 10:17:00,3000.0,,3.0,Fantastic Home In the Redwoods with Granny Unit,/nby/apa/5238559986.html,nby
2015-09-25 10:16:00,2538.0,1278.0,3.0,Beautiful 3 bedroom with attached garage Coming Soon,/nby/apa/5238558598.html,nby
2015-09-25 10:14:00,6500.0,1800.0,3.0,6500 Main House / 3500 Guest House with Pool/Spa walk to Plaza,/nby/apa/5226874737.html,nby
2015-09-25 10:14:00,2107.0,880.0,2.0,This 2X1 Home Is Cozy  Quiet,/nby/apa/5238540459.html,nby
2015-09-26 07:26:00,2500.0,1127.0,2.0,Roommate wanted in Beautiful 2B/2Ba Apartment,/sfc/apa/5233535381.html,sfc
2015-09-26 07:25:00,5300.0,1800.0,3.0,Brand New Remodeled Townhome Views Deck Walk to BART,/sfc/apa/5200720500.html,sfc
2015-09-26 07:25:00,7600.0,,3.0,3 Bedroom Victorian Plus 4th Bedroom or Den,/sfc/apa/5239763757.html,sfc
2015-09-26 07:19:00,2650.0,730.0,1.0,Gorgeous 1 Bedroom water  garbage incl. Open House Sunday 1112,/sfc/apa/5233257628.html,sfc
2015-09-26 07:18:00,7600.0,,3.0,3 Bedroom Victorian Plus 4th Bedroom or Den,/sfc/apa/5239753484.html,sfc
2015-09-26 07:03:00,5500.0,1000.0,3.0,UNFurnished Ocean Beach Flat  Cottage 3 bedrooms 2 baths Backyard Chickens,/sfc/apa/5235533736.html,sfc
2015-09-26 06:51:00,5500.0,1165.0,2.0,Furnished 2bd/2ba  The Towers,/sfc/apa/5236067978.html,sfc
2015-09-26 06:51:00,5900.0,1150.0,1.0,Executive Suite  Bridge  Bay Views  The Towers,/sfc/apa/5204409611.html,sfc
2015-09-26 06:45:00,2900.0,900.0,2.0,Beautiful house for rent,/sfc/apa/5219553160.html,sfc
2015-09-26 06:44:00,800.0,,3.0,Amazing Condo No Fee 3 Bedr,/sfc/apa/5239614838.html,sfc
2015-09-26 06:43:00,2950.0,650.0,1.0,Furnished Sublet in Nob Hill  Oct. to Dec 31.,/sfc/apa/5239707559.html,sfc
2015-09-26 06:40:00,2500.0,830.0,1.0,Penthouse Condominium ,/sfc/apa/5231679856.html,sfc
2015-09-26 06:33:00,13000.0,,4.0,Live in Timeless Elegance  Remodeled Luxurious  Ultimate Location,/sfc/apa/5216804532.html,sfc
2015-09-26 06:27:00,8999.0,,4.0,HUGE Modern Mission Apartment,/sfc/apa/5239682556.html,sfc
2015-09-26 06:12:00,1.0,,1.0,1bedroom placegreat area,/sfc/apa/5239671487.html,sfc
2015-09-26 06:00:00,9995.0,2500.0,4.0,Extraordinary house with amazing views 4bed 3ba pets nego garage,/sfc/apa/5214354514.html,sfc
2015-09-26 05:59:00,4995.0,,3.0,Completely renovated large 3bed 2bath flat with parking included,/sfc/apa/5217814893.html,sfc
2015-09-26 05:59:00,3000.0,,1.0,Topfloor 1bedroom apartment with high beam ceilings. Parking avail.,/sfc/apa/5228704199.html,sfc
2015-09-26 05:58:00,15000.0,3600.0,3.0,Beautiful and renovated topfloor 2level flat 3 bed 3 bath GG view,/sfc/apa/5235535982.html,sfc
